reference_x,reference_y
15.509999899912396,34.3521990492706
15.509999843939479,34.25556624701872
15.509999916835756,34.159268246958696
15.51000019527947,34.06350425916867
15.510000514661074,33.967846628019544
15.510000530174192,33.871399546481356
15.509999906297805,33.773256325510104
15.510014401112686,33.672932029782736
15.510106992867849,33.57117918976775
15.51034927575728,33.46897612795343
15.510813024481482,33.36726056624385
15.511572745676423,33.26635574353427
15.512705065008106,33.16610827401816
15.514286663795792,33.06635233965778
15.516394602330296,32.966988990768975
15.519107100718747,32.86812392365378
15.522502600182722,32.76990184957294
15.526659518110854,32.6724647713173
15.531655889704124,32.57591125840936
15.53756944229959,32.48030489352907
15.544477894237788,32.38570826642667
15.552458253290153,32.29218815096035
15.56158525842026,32.1998246806135
15.571933196741568,32.108700649539166
15.583576169334776,32.018898542696846
15.596585112303924,31.930495584735056
15.61102831426011,31.84356460006881
15.626973981980385,31.758178277469856
15.6444885822701,31.674408335497038
15.663632784510249,31.592323260049632
15.684466052129228,31.511990864584522
15.70704752537075,31.433478702785195
15.731430503106578,31.35684963308536
15.757663210406553,31.282162435635744
15.785793703385986,31.20947575478938
15.815867352107567,31.13884614998441
15.847920185676895,31.07032293020521
15.881986203984503,31.00395382935881
15.918098968069275,30.939786232199673
15.956283599657331,30.87786080912289
15.996557609186583,30.818212174944648
16.038938234293123,30.760874727437198
16.083439181695503,30.705880007912032
16.130061340190828,30.653249188169262
16.178802690858138,30.60300108770753
16.229660670627297,30.555154094623326
16.28262156527091,30.50971775636168
16.33766121847244,30.466693341866264
16.394755071749525,30.426081801241246
16.45387454386854,30.387880542081362
16.514975807489343,30.352073545977095
16.578011423989857,30.318641614357055
16.642933195080218,30.28756505053102
16.709676304625557,30.25881326138623
16.778159779953302,30.232345059869395
16.848301981007452,30.208118821319662
16.920020502473097,30.186088755971102
16.99322991085448,30.16619259245676
17.06784402373631,30.148363983235456
17.143774052765163,30.13253603146063
17.220870248361894,30.118628990276672
17.298921324979247,30.10655014166899
17.377713276180213,30.09620619408701
17.457083668685332,30.087499105100708
17.537083150133306,30.080311203430487
17.617817390937383,30.074519749141235
17.6993666209176,30.07000142562758
17.781173387955445,30.066618461930794
17.86201192267264,30.064217938327193
17.94062488373721,30.06264621945076
18.016512106263978,30.06174406729969
18.092439872101536,30.06132807419354
18.172055102399153,30.06120831626756
18.25888542323376,30.061198074378805
18.35324744241221,30.061196882776738
18.45196369565041,30.06119813240864
18.55168067309584,30.061199943104057
18.649672705767227,30.06120078669627
18.746042319179004,30.06120072066696
18.841688039684982,30.061200248781674
18.937490757638567,30.061199864918184
19.033819292662468,30.061199775857958
19.130463911959943,30.061199864012767
19.227183844356325,30.06119999439242
19.3237813998927,30.061200056160576
19.420261547542363,30.061200052103114
19.516688793754422,30.061200018386067
19.613126500704936,30.061199990533915
19.70960202774947,30.061199983885878
19.806100497351757,30.061199990100757
19.90260462291922,30.061199999486703
19.999100071957287,30.06120000400808
20.09558702543428,30.061200003766356
20.19207011411249,30.061200001357808
20.288553895064865,30.061199999337386
20.38504039558682,30.061199998841712
20.481528561168176,30.06119999927957
20.57801715068742,30.0611999999551
20.674505125441947,30.061200000285965
20.77099248552243,30.061200000272212
20.867479563337845,30.061200000100204
20.963966686599548,30.061199999953672
21.060454005369504,30.06119999991676
21.15694144496748,30.061199999947586
21.253428916284964,30.061199999996195
21.34991634407323,30.061200000020406
21.446403727392923,30.061200000019678
21.542891090103357,30.0612000000074
21.639378455768494,30.06119999999677
21.73586583548489,30.061199999994024
21.832353223968394,30.061199999996187
21.928840614821294,30.06119999999969
22.025328002594136,30.06120000000146
22.121815387150264,30.061200000001428
22.218302770202094,30.061200000000547
22.314790153443855,30.06119999999978
22.411277537695263,30.061199999999577
22.507764922582627,30.061199999999726
22.60425230764643,30.061199999999975
22.70073969249209,30.061200000000106
22.79722707710517,30.0612000000001
22.8937144616092,30.061200000000042
22.99020184612659,30.06119999999999
23.086689230717262,30.06119999999997
23.183176615352583,30.061199999999985
23.279663999997183,30.061200000000003
23.376151384621316,30.061200000000017
23.472638769229683,30.061200000000017
23.569126153840017,30.061200000000017
23.665613538469685,30.0612
23.762100923115593,30.06119999999999
23.8585883077445,30.06119999999999
23.95507569232074,30.0612
24.051563076824827,30.061200000000035
24.148050461340738,30.06120000000006
24.244537845993232,30.061200000000053
24.341025230903394,30.061199999999964
24.43751261597237,30.061199999999825
24.534000000764816,30.061199999999772
24.630487384816917,30.061199999999936
24.726974767874683,30.061200000000408
24.82346215108947,30.061200000000824
24.91994953618988,30.061200000000685
25.01643692485995,30.061199999999467
25.11292431580351,30.061199999997577
25.20941170298499,30.06119999999681
25.30589907994676,30.0611999999991
25.40238644300395,30.061200000005545
25.498873807909483,30.061200000011443
25.595361198732057,30.061200000009585
25.691848639009134,30.06119999999294
25.788336111862396,30.061199999966554
25.88482353361049,30.061199999955452
25.981310814310422,30.061199999986528
26.077797900633072,30.061200000075722
26.174285007981318,30.061200000158635
26.27077247147767,30.06120000013505
26.36726062000003,30.061199999906613
26.46374923471012,30.061199999538786
26.560237155642078,30.061199999378413
26.656723130051617,30.0611999998001
26.75320638820714,30.061200001034024
26.849689873734583,30.061200002199953
26.946178252494654,30.06120000190268
27.04267611834893,30.061199998768505
27.139180647675833,30.06119999364177
27.235675764976982,30.06119999132949
27.332144021775534,30.06119999704923
27.42857433515532,30.061200014115066
27.525006907069155,30.061200030505553
27.621506695963184,30.061200026796335
27.718137851795955,30.06119998380485
27.81486414411759,30.061199912364987
27.91146284060766,30.06119987907972
28.00769091533475,30.061199956620392
28.103389146173438,30.06120019259872
28.19910623662789,30.06120042293751
28.29574648869755,30.061200377226005
28.394211871724924,30.061199974695192
28.49480813233194,30.06122177254213
28.59668876778949,30.061332077691638
28.698875681859967,30.0616021935393
28.800469430797662,30.06210386817189
28.901267602457416,30.06291279060429
29.00143203436149,30.064106709272764
29.1011270540908,30.065763383029683
29.200422913891504,30.06795953492477
29.299200713438943,30.070769805371082
29.397318892746824,30.07426858529078
29.49464025339685,30.078531462478555
29.591068172306937,30.0836451591432
29.686528080504736,30.089702449435748
29.780945694508496,30.096796029279094
29.8742572761697,30.104996293732775
29.966421151850856,30.11432697668094
30.057398418990267,30.12480595184374
30.147138095690615,30.136467040692864
30.235471161211144,30.149499905568703
30.32216187667277,30.164182293482135
30.406974928060787,30.180791428042205
30.489899805879244,30.199314880051915
30.571415598321597,30.21910939071455
30.652065822934816,30.23944868625152
30.732228128226524,30.259819704309976
30.8105763845428,30.281899453524577
30.88478321972104,30.308651959947646
30.952514158870986,30.34304994574119
31.01273386019713,30.386297103472614
31.0673527221645,30.435585911062102
31.11868714089725,30.487555999398747
31.16889707851373,30.539060453899715
31.21845217429256,30.589258809031396
31.266789487129234,30.638719557352005
31.313332044907376,30.688030449272365
31.357712402757105,30.73752464574624
31.400057878286578,30.78693413860609
31.440567176440368,30.835904179350877
31.479428472333275,30.88409786269187
31.516710157214987,30.931381261828594
31.552404571072067,30.97774932182821
31.58650288242531,31.023199035646094
31.619010761313245,31.06772451355544
31.649969547213605,31.111312775284947
31.679425965308408,31.153949769966843
31.707426008341567,31.195624793436185
31.734006889792358,31.23636725630264
31.75920003083528,31.276233035743683
31.783036751976617,31.315278495996335
31.805549162573378,31.353568265604228
31.826771393682698,31.391188153227283
31.846737895682004,31.428227312848755
31.865483015681463,31.464776104821073
31.88303979534996,31.500940139675656
31.899440381460558,31.536835482126598
31.914716902739528,31.572578406463574
31.92890115890454,31.60828831820832
31.942024070890994,31.64409298640602
31.954116414486272,31.68012156150097
31.965208879156872,31.716503231862276
31.9753310023962,31.75336769197494
31.984511501305256,31.79084499676087
31.992779074635582,31.82906520534598
32.00016184501883,31.868155664390773
32.00668633091294,31.908236167846884
32.01237877378051,31.949425205527042
32.01726531758786,31.99184032626837
32.02137073131123,32.035585808323724
32.024718766763144,32.08075611288844
32.027333150986856,32.12744546315887
32.02923665918775,32.17574003761649
32.03044930296223,32.22570265735586
32.03099059516678,32.277391928236206
32.03088006098831,32.33086457477868
32.03013740958931,32.38614925116242
32.028782491489146,32.443253043830246
32.02683515830724,32.502182480032474
32.024311242515616,32.562933323003776
32.02121440548764,32.62546873953916
32.01754601348963,32.6897457497149
32.01330911144324,32.755717412916965
32.0085332737422,32.82327419377429
32.003269244266676,32.892256608735245
31.997568339282825,32.962503789812025
31.991438518725303,33.03387127939544
31.984750770246706,33.10626646390771
31.977349098247444,33.179606942936495
31.96910092787371,33.253788076487474
31.960266244620083,33.3283324619686
31.951430329470305,33.40245380672268
31.943188154099296,33.475356593395574
31.935566337007703,33.54668400559709
31.92671789338681,33.61752542555995
31.9144103121145,33.68926781591753
31.89652540478059,33.763206747793504
31.872979996690557,33.839010967924565
31.845441967715093,33.91494940040849
31.81563627866109,33.98924534646396
31.784856595828913,34.06054476775856
31.75291270908027,34.12894779676915
31.719295527267718,34.19486706332288
31.68351249574726,34.2586999633558
31.645384128173333,34.320555485500385
31.60501064872191,34.38028494120593
31.562502118855633,34.437730579855476
31.517942262385557,34.49276651553491
31.471320214665337,34.54538130051715
31.4226038846315,34.59558916793256
31.371762802361047,34.64340375853882
31.31879919075319,34.688826766975616
31.263745600580926,34.73184880592846
31.206635729950836,34.77246006890103
31.147505283400406,34.810656324859735
31.086397488269938,34.846454247107076
31.02335733465609,34.87987540728626
30.95843065887481,34.910941817502135
30.891681505768315,34.93968496749398
30.82319145787315,34.96614547546395
30.753042809719755,34.99036433021223
30.68131848906231,35.01238686787944
30.608103902472322,35.03227544270231
30.533485062993652,35.05009657259844
30.457550650678538,35.065917332318534
30.380450686773216,35.079817603774885
30.302396533717907,35.09189007604135
30.223602220961197,35.10222799502491
30.144229648987814,35.11092941896213
30.064227653029825,35.11811207538949
29.983490639951896,35.123898716444444
29.90193902326872,35.128412683644484
29.820133807925835,35.131791835960406
29.739301093474012,35.134189105121436
29.660697888933555,35.13575812334506
29.58481586119204,35.13665818828885
29.508880475371765,35.137072775647276
29.429246057410833,35.13719180971685
29.34238890428385,35.13720193552926
29.248009686859188,35.1372031131107
29.149284884537398,35.13720185784
29.04956333179603,35.137200051451956
28.95156224509951,35.13719921848063
28.855184245629232,35.13719929171414
28.75954824551976,35.13719976072736
28.663789916213375,35.137200125730665
28.567522337877467,35.13720018983382
28.47089293431594,35.13720009516923
28.3740773537662,35.13720000177672
28.27725165546581,35.13720002833829
28.180593811194655,35.137200101081945
28.084282348620473,35.13720009029815
27.98848037429288,35.13719987332346
27.892878317714516,35.13719954365457
27.79661727983333,35.137199446001745
27.698807501495608,35.137199939187944
27.598813292784605,35.137191571356624
27.497233704310272,35.137117212137895
27.395042342328388,35.13690526799648
27.29319801702203,35.136484075686695
27.192166544448312,35.135779770273224
27.091818804822207,35.13471582986396
26.991990183583955,35.13321557404874
26.892556280728876,35.13120209322877
26.79359683322384,35.12859731439877
26.695256194249104,35.125322796296196
26.59767777859713,35.12130010604147
26.500970386812178,35.11645111701245
26.405199441072416,35.11069808638702
26.31042761878503,35.103963295628006
26.21672009171033,35.09616945217771
26.124155259321945,35.087241522474585
26.0328158891568,35.07710521892408
25.94278464460435,35.06568631890379
25.854140016104363,35.052913118085385
25.766955063015487,35.03871718969254
25.681302480693027,35.023030326617935
25.597254386648235,35.005785356333234
25.514879696453423,34.98692083910118
25.43424622287407,34.966377309663436
25.355421690540204,34.944095412995594
25.278470114535644,34.920020410219166
25.203450495422693,34.89410380250802
25.130421478199665,34.86629753349863
25.059440478284458,34.83655513084954
24.990557790179682,34.80483929582606
24.92382115099607,34.77111602428514
24.85927818147339,34.73535145845553
24.796971233009444,34.69751836364437
24.73693525793245,34.6575988051088
24.679204654135788,34.615575544979635
24.623812148918336,34.5714334104941
24.57078035515514,34.525169731840975
24.520128098966968,34.476786520207824
24.471874065341325,34.42628596461708
24.426030049691654,34.373678943416664
24.38259779717287,34.31898901062431
24.34157825791168,34.26224072296974
24.30297032757608,34.20346097098933
24.266759894518668,34.14269142115894
24.232927771744944,34.07997950540414
24.20145461152515,34.0153728960746
24.172312634696194,33.948932112593134
24.145461282763304,33.88073714639898
24.120858931075254,33.81086961344634
24.098461560131685,33.73941158074448
24.07820928938197,33.666448102633446
24.060035789917823,33.59206544796161
24.04387455665702,33.51635063382946
24.029649213001637,33.43943735274959
24.01726783431077,33.361532812927216
24.00663712916306,33.28285068510506
23.9976610985061,33.20357539400893
23.990224977574712,33.12368866970551
23.98420605450126,33.043086402983654
23.97948143105235,32.961671108511915
23.975917186769916,32.8798294885941
23.973361357934177,32.798740855419055
23.971660310978834,32.71965787470097
23.97065724765261,32.643407545568806
23.970172408143537,32.56772841782347
23.97001590611089,32.48899697048597
23.969998645097643,32.40361440364766
23.969996830355004,32.31038387111224
23.969997788689064,32.212195844435925
23.969999664995967,32.112338710516546
23.970000791290296,32.01377508710663
23.970000921496982,31.91699207711885
23.970000462427713,31.821340121806028
23.969999823572934,31.72616365198503
23.969999348209274,31.63080346985531
23.96999926246689,31.534593957806067
23.969999780487907,31.4368688412644
23.969995505525592,31.337085370813497
23.969936364495066,31.235684358071012
23.969750932065068,31.133576689830676
23.969367633414386,31.031672697362374
23.968713209491327,30.930534111380407
23.967711302582774,30.83008130436941
23.966285221890942,30.730165707240623
23.964358147430616,30.630660085830772
23.961852180818255,30.531615300251403
23.958688887327234,30.433170786087548
23.954789830330117,30.335466410967605
23.950076802416728,30.238617745588847
23.944472034809234,30.14269386581183
23.937897808224736,30.04775860105672
23.93027664298577,29.95387708141607
23.92153315743033,29.861125825834083
23.911593055498685,29.769587246330257
23.900382064448678,29.679343781907132
23.8878277914818,29.590474877293087
23.87386158639197,29.50305401621403
23.858415242018967,29.41715397673606
23.84142112704325,29.332847208396363
23.822816902223035,29.250203141493294
23.80254307665756,29.169289581288346
23.7805402090581,29.090174299635528
23.75675227836988,29.0129223283044
23.731130348800427,28.937593022781073
23.703626363991454,28.86424503400222
23.67419313991418,28.792936335298844
23.64279191219349,28.723718359806938
23.60938862919346,28.656638879914162
23.57394931772932,28.591745606569734
23.536444874405753,28.529082376926024
23.496856695713717,28.468684675735883
23.45516754391035,28.41058690131898
23.411361306022027,28.35482254203857
23.365433278534997,28.301415855821052
23.31738539799751,28.250385728675685
23.267219712411972,28.201750956915415
23.214944609856442,28.155525310486606
23.160582709837826,28.111711276760605
23.104158570849545,28.070309805894052
23.045698007629493,28.031320741761558
22.985240237336782,27.994732125711188
22.92283258557657,27.960524858579028
22.85852252604137,27.92867971870796
22.79236683994855,27.89917138154777
22.724444064375184,27.871960257350274
22.65483583984092,27.847004721456997
22.58362404088895,27.82426187486447
22.510893170018118,27.803674508376574
22.436729382238088,27.785176414263066
22.361218961188925,27.768701223282264
22.28448181988064,27.75417547791531
22.206719747848396,27.74150846300496
22.12814675798724,27.73060688699833
22.048961413471833,27.721376035262807
21.96917951204711,27.713704358571484
21.888697419052804,27.707469306732516
21.8074102806353,27.702548120758628
21.725559636223668,27.698810190602654
21.644265685568538,27.696104991238848
21.564785859950916,27.694278887266602
21.488155697228837,27.69317660156157
21.412643006242693,27.692622379392066
21.334636327167424,27.692426561874086
21.25049161216061,27.69239931170536
21.158282204730146,27.692396913009993
21.060621331639354,27.692397570807586
20.960863755568727,27.692399404445474
20.862184161930056,27.692400634188616
20.76538662033177,27.69240080882539
20.669602937593716,27.692400414301677
20.57393025414182,27.69239995599203
20.477740448181823,27.692399786156997
20.38116245797166,27.692399835140264
20.2844545043291,27.692399961235097
20.18785949815984,27.692400030745564
20.091407416883584,27.69240002139152
19.9949722065836,27.692399992535016
19.898424319984468,27.692400005375113
19.801723101073822,27.692400083618615
19.705083292550242,27.692400143251085
19.608765223181873,27.69240008103096
19.51298611231417,27.692399810451654
19.41732903421859,27.692399491180577
19.32089441225127,27.692399470249356
19.222770857506482,27.692400088401786
19.12246208229755,27.692385895097146
19.020715653182855,27.692294121079673
18.91851113377285,27.69205317145954
18.816788883128023,27.691591277316622
18.715878590256025,27.690833958946655
18.615627234907855,27.689704593883288
18.51586865819694,27.68812650104091
18.41650237359162,27.686022627595314
18.317633179674996,27.683314758705198
18.219405876816364,27.679924453099023
18.12196265240547,27.675773292468385
18.025402541602848,27.670783237731047
17.92978915697732,27.66487656110211
17.835185064027694,27.657975544190467
17.74165693649542,27.65000316524305
17.649284847579914,27.64088467466365
17.558151597831888,27.630545785335215
17.468339689963216,27.618912389198098
17.37992640481203,27.605913517524954
17.29298457207974,27.591480877562255
17.207586878882047,27.575546262429583
17.12380506192767,27.558043170458465
17.0417076228457,27.538910904331814
16.961362375552334,27.518090000620962
16.88283688416472,27.49552130665316
16.80619405656925,27.471151462216092
16.731492679470932,27.444932233943966
16.65879139717299,27.416815565627108
16.588146811508206,27.386756032463783
16.51960826740286,27.354717559056276
16.453223498796948,27.320666145514018
16.389039904257576,27.284568213477076
16.327098226023434,27.246398550932636
16.26743308923211,27.206139634459536
16.210078891693676,27.16377422636405
16.155067233881926,27.119288546787686
16.10241934045639,27.072681641593757
16.05215403091805,27.023955529703244
16.004289710852802,26.9731127521289
15.958836024063576,26.920166901558158
15.91579425420594,26.865142115749915
15.875165351398758,26.808062953169163
15.836946797768626,26.748957910413132
15.80112264531304,26.687870734870263
15.767673695460761,26.62484886516264
15.736580272273969,26.559940467931447
15.707811903635,26.49321017478524
15.681327422082031,26.42473892851809
15.657085202954363,26.35460836918599
15.635039545417053,26.282900885764416
15.615128267034192,26.209701895409765
15.597285020264799,26.135097580537305
15.58144293180072,26.0591766178329
15.567522400156804,25.982088067229302
15.555430732251418,25.90404309599044
15.545074636533965,25.825255710553293
15.536356173477945,25.745889461266213
15.529157780736771,25.665894883012527
15.52335671839773,25.58516630562203
15.518829695292759,25.50362237705804
15.515439107060567,25.4218131996688
15.513032064211963,25.34096320897912
15.511454931380925,25.262329746320958
15.510548593696056,25.186429617218096
15.51012978130688,25.110515167056015
15.51000857045731,25.03093948937057
15.509998096353641,24.944169535837506
15.509996880376887,24.849850991853085
15.509998119160498,24.75115408783877
15.509999932534036,24.651432333647037
15.510000784479683,24.55342540162294
15.510000723195432,24.457047324827702
15.51000025243081,24.361399605472474
15.50999986652816,24.26560052459651
15.50999977570395,24.16927513587436
15.509999863065907,24.07263193071193
15.50999999362387,23.975911680283847
15.510000055994624,23.879313049935345
15.51000005228159,23.782832287963895
15.51000001864875,23.68640489156276
15.509999990651833,23.589967442810984
15.509999983876142,23.493492143450204
15.509999990033096,23.396993777167665
15.509999999430839,23.30048963055591
15.51000000399567,23.20399410401707
15.510000003778943,23.107507105954156
15.51000000137671,23.01102400601346
15.509999999346016,22.91454024338012
15.509999998841106,22.818053759334212
15.509999999274731,22.72156560129954
15.509999999951043,22.625077010396982
15.510000000285041,22.528589030054402
15.510000000273097,22.432101666736564
15.510000000101563,22.335614588079086
15.509999999954305,22.23912746612228
15.50999999991672,22.142640148553085
15.509999999947244,22.046152709508895
15.509999999995896,21.949665238089313
15.51000000002032,21.853177809867862
15.510000000019714,21.756690426287793
15.510000000007471,21.660203063527188
15.509999999996827,21.563715698037097
15.50999999999408,21.467228318527795
15.509999999996237,21.370740930124914
15.50999999999968,21.274253539101945
15.510000000001302,21.17776615087398
15.510000000001135,21.081278765939835
15.510000000000327,20.984791383051004
15.50999999999999,20.88830400095672
15.510000000000435,20.791816618398084
15.510000000000812,20.6953292341048
15.510000000000206,20.59884184680581
15.509999999998064,20.502354456055894
15.509999999996106,20.405867066354798
15.509999999996882,20.309379684034514
15.510000000002863,20.212892315194146
15.510000000011901,20.116404954137774
15.510000000015232,20.01991757812675
15.510000000003554,19.923430163092302
15.509999999972107,19.826942696738953
15.509999999944533,19.730455240480243
15.509999999955431,19.633967884195396
15.510000000038303,19.53748071490335
15.510000000164663,19.440993658579618
15.510000000212964,19.34450639943734
15.510000000053981,19.248018601784615
15.509999999618506,19.15153008580392
15.509999999230228,19.055041692436767
15.50999999937094,18.95855467338763
15.510000000509082,18.862070245672705
15.510000002271596,18.7655874400657
15.510000002972685,18.669101876882426
15.510000000812655,18.57260888050525
15.509999994785161,18.476105836464715
15.509999989320123,18.379604253672124
15.509999991126328,18.283121561578003
15.510000006752326,18.186674773311264
15.51000003133075,18.090251243435766
15.510000041486128,17.99379024250174
15.510000012151899,17.897226647554508
15.509999928742573,17.80052256549964
15.509999851849873,17.70383541364428
15.509999874886528,17.60740787826606
15.510000089366883,17.511477713640176
15.510000432042691,17.4158806008354
15.510000578854967,17.319774634530237
15.510000180671412,17.222252768977125
15.510004912314432,17.12256582397925
15.510065696408066,17.02115039670648
15.510254023791784,16.91898210110861
15.510641508863637,16.817034715259638
15.511301495785208,16.715892948638214
15.512310359350318,16.615459843083094
15.51374478066489,16.51556954291292
15.5156815803543,16.41608081022084
15.518198677007419,16.317046139347944
15.521374508746657,16.21860969471645
15.52528751433281,16.120915907933984
15.530015893688677,16.024082068140853
15.535637411606137,15.92817601452759
15.542229786672245,15.833260335392849
15.549870480236827,15.739399133748378
15.558634831663253,15.646669007689571
15.568597135375278,15.555152708323538
15.579831660882181,15.464933000544516
15.592410725918358,15.37608940532294
15.606402949900257,15.288695296884844
15.621876539938171,15.202823364187815
15.63889908391869,15.118545950908596
15.657532812406242,15.035932413466616
15.677837211111317,14.955050577743275
15.699871715638592,14.875968234830959
15.723692207525422,14.798750319090086
15.749347562622022,14.723456133763648
15.776885837283263,14.650144323390622
15.806354148460796,14.57887280334489
15.837791084115468,14.509692868795074
15.871230686556679,14.442652286573724
15.906706921588347,14.377798763468386
15.94424868993648,14.315175976465344
15.983874503686005,14.25481933729614
16.025601600581894,14.196763243821122
16.06944600530538,14.141041112549734
16.11541217748273,14.087677004030787
16.16349816639034,14.03668979293359
16.213701915340195,13.988098268814992
16.26601476706909,13.94191598828759
16.320413974577388,13.898145337603255
16.376874979404928,13.856787266885693
